"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"HP7TVN6F","report","2023","Abroug, Fekri; Hammouda, Zeineb; Lahmar, Manel; Ouanes-Besbes, Lamia","Awake prone positioning in covid-19 related hypoxemic respiratory failure: Systematic Review and Meta-analysis of randomized trials","","","","","http://dx.doi.org/10.37766/inplasy2023.3.0109","Review question / Objective: Verify whether a single RCT had a large effect on the scientific weight surrounding awake prone position use. Eligibility criteria: To be eligible for inclusion, studies have to use a randomized controlled trial design, including hospitalized patients with hypoxemic respiratory failure due to Covid-19; compare awake prone positioning with usual care (no prone positioning); and report on endotracheal intubation. Information sources: In MEDLINE, EMBASE, CINAHL, CENTRAL, and Science Citation Index; contact with authors; references of published studies.","2023","2023-07-03 03:09:07","2023-07-03 03:09:07","","","","","","","","","","","","","INPLASY - International Platform of Registered Systematic Review and Meta-analysis Protocols","","","","","","","","","Type: report DOI: 10.37766/inplasy2023.3.0109","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PTGSFRR4","journalArticle","2023","Inada, Mai; Ichihara, Naoaki; Saito, Hiroki","Global landscape of randomized controlled trials responding to the COVID-19 pandemic: a literature review protocol","F1000Research","","2046-1402","10.12688/f1000research.129241.1","http://dx.doi.org/10.12688/f1000research.129241.1","<ns3:p>Introduction: Evidence-based care is challenging during public health crisis. During the COVID-19 pandemic, although the tremendous number of clinical trials were conducted, small trials were prevalent, which posed the risk of duplication, heterogeneity, underreporting and limited applicability of the trial results to patients in the clinical setting. These factors are known to potentially jeopardize the efficient production of scientific data for evidence-based care. The objective of this review is to critically appraise the characteristics of randomized controlled trials related to COVID-19 therapeutics and vaccines. This article is a protocol for literature review. </ns3:p><ns3:p> Methods: This review will include randomized controlled trials (RCTs) on therapeutics and vaccines for COVID-19. Therapeutics include a single drug or a combination of multiple drugs for COVID-19. Non-human trials will be excluded. The search strategy is designed for identifying publication of study results in peer-review journals. Databases to be searched include MEDLINE, Cochrane Central Register of Controlled Trials (CENTRAL), Web of science and CINAHL. Two or more independent reviewers will screen identified publications for inclusion/exclusion and retrieve data including standard information of studies and specific details about RCT designs as well as reporting, for which we will follow the set of information in international trial registries and the CONSORT statement. </ns3:p><ns3:p> Discussion: It remains unclear what should be improved or strengthened for ecosystems of clinical trials for future pandemics. This review is expected to provide a landscape of RCTs related to COVID-19 therapeutics and vaccines and to explicitly show successful factors for evidence generation in response to pandemics.</ns3:p>","2023","2023-07-03 03:09:07","2023-07-03 03:09:07","","133–133","","","12","","","","","","","","","","","","","","","","","Publisher: F1000 Research Ltd Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V4VGXPQZ","journalArticle","2023","","Erratum: Effects of awake prone position vs. usual care on acute hypoxemic respiratory failure in patients with COVID-19: a systematic review and meta-analysis of randomized controlled trials","Frontiers in Medicine","","2296-858X","10.3389/fmed.2023.1217614","http://dx.doi.org/10.3389/fmed.2023.1217614","","2023","2023-07-03 03:09:07","2023-07-03 03:09:07","","","","","10","","","","","","","","","","","","","","","","","Publisher: Frontiers Media SA Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8LYS5RZ2","journalArticle","2023","Cook, Jonathan A.","Randomized controlled trials","An Introduction to Clinical Trials","","","10.1093/med/9780198885238.003.0003","http://dx.doi.org/10.1093/med/9780198885238.003.0003","Abstract: Randomized controlled trials (RCTs) are the preferred study design for assessing efficacy in clinical trials. This chapter describes the standard (two arm parallel-group) RCT design. In this chapter, why RCTs are considered the ‘gold’ standard design for comparing medical treatments is reviewed. The benefits of random allocation of treatments are considered. What is meant by random allocation, along with different methods of randomization (simple, random permuted blocks, stratification, minimization, and outcome-adaptive) are described. How randomization can be carried out in a clinical trial is also considered, and guidance on how to choose the randomisation method for a trial is given.","2023","2023-07-03 03:09:07","2023-07-03 03:09:07","","51–80","","","","","","","","","","","","","","","","","","","","Publisher: Oxford University PressOxford Type: book-chapter","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3ZCY6D6J","journalArticle","2023","","Everything you need to know about the COVID-19 therapy trials","Pharmaceutical Journal","","2053-6186","10.1211/pj.2021.20208126","http://dx.doi.org/10.1211/pj.2021.20208126","","2023","2023-07-03 03:09:07","2023-07-03 03:09:07","","","","","","","","","","","","","","","","","","","","","","Publisher: Royal Pharmaceutical Society Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3MX63884","journalArticle","2023","Natale, Ruby; Agosto, Yaray; Shearer, Rebecca J. Bulotsky; George, Sara M. St; Jent, Jason","Designing a virtual mental health consultation program to support and strengthen childcare centers impacted by COVID-19: A randomized controlled trial protocol","Contemporary Clinical Trials","","1551-7144","10.1016/j.cct.2022.107022","http://dx.doi.org/10.1016/j.cct.2022.107022","","2023","2023-07-03 03:09:07","2023-07-03 03:09:07","","107022–107022","","","124","","","","","","","","","","","","","","","","","Publisher: Elsevier BV Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZZLTQAZR","journalArticle","2023","","BCG-vaccine","Reactions Weekly","","1179-2051","10.1007/s40278-023-33672-y","http://dx.doi.org/10.1007/s40278-023-33672-y","","2023","2023-07-03 03:09:08","2023-07-03 03:09:08","","153–153","","1","1944","","","","","","","","","","","","","","","","","Publisher: Springer Science and Business Media LLC Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KJDV8AHB","journalArticle","2023","","BCG-vaccine","Reactions Weekly","","1179-2051","10.1007/s40278-023-36081-0","http://dx.doi.org/10.1007/s40278-023-36081-0","","2023","2023-07-03 03:09:08","2023-07-03 03:09:08","","101–101","","1","1949","","","","","","","","","","","","","","","","","Publisher: Springer Science and Business Media LLC Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R42I6PPW","journalArticle","2023","","Supplemental Material for Randomized Controlled Trials Assessing Efficacy of Brief Web-Based Stress Management Interventions for College Students During the COVID Pandemic","Journal of Counseling Psychology","","0022-0167","10.1037/cou0000652.supp","http://dx.doi.org/10.1037/cou0000652.supp","","2023","2023-07-03 03:09:08","2023-07-03 03:09:08","","","","","","","","","","","","","","","","","","","","","","Publisher: American Psychological Association (APA) Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2FTHFX5I","journalArticle","2023","R, Kamalam P.; Saradha, S.; R, Arunkumar; Indhra, P.","Influence of COVID-19 on cardiac clinical trials: an observational study from clinical trials registry India","International Journal of Clinical Trials","","2349-3259","10.18203/2349-3259.ijct20230047","http://dx.doi.org/10.18203/2349-3259.ijct20230047","Background: Clinical trials on drugs for cardiac diseases becomes essential as coronary artery disease is the most common cause of death globally. This study observes if COVID-19 has influenced the number and pattern of cardiac trials conducted prior to and during COVID-19 from clinical trial registry of India web portal. Methods: The CTRI website was searched for the key words “myocardial infarction”, “heart failure”, “cardiac arrhythmia”, “myocarditis” and “pulmonary embolism” and the trials registered were reviewed. Data was collected for every trial registered from 1st January 2019 to 16th April 2021. Results: 156 Clinical trials were registered in the specified period. Of which 104 were on myocardial infarction, 24 on pulmonary embolism, 13 on cardiac arrhythmia, 9 on cardiac failure and 6 on myocarditis. Among the 156 trials, 98 were observational, 53 were interventional and 5 Post marketing surveillance type. 83% of the interventional studies were randomized controlled trials. Karnataka had the maximum number of trials registered 57, followed by Delhi 37 trials. 135 trials were done in India alone and 21 trials involved other countries as well. Among the interventions, 25 were drugs, 19 medical devices, 2 cardiac rehabilitations, 2 based on Yoga, 95 trials mentioned their intervention as NA and remaining 13 were adjuvant, standard treatment, physiotherapy, homeopathy and others. Conclusions: It was observed that COVID-19 pandemic did not have an influence on the conduct and pattern of cardiac trials in India.","2023","2023-07-03 03:09:08","2023-07-03 03:09:08","","15–20","","1","10","","","","","","","","","","","","","","","","","Publisher: Medip Academy Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KV4D9QM3","journalArticle","2023","Gao, Ya; Liu, Ming; Li, Zhifan; Xu, Jianguo; Zhang, Junhua; Tian, Jinhui","Molnupiravir for treatment of adults with mild or moderate COVID-19: a systematic review and meta-analysis of randomized controlled trials","Clinical Microbiology and Infection","","1198-743X","10.1016/j.cmi.2023.04.014","http://dx.doi.org/10.1016/j.cmi.2023.04.014","","2023","2023-07-03 03:09:08","2023-07-03 03:09:08","","","","","","","","","","","","","","","","","","","","","","Publisher: Elsevier BV Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KT6CAKAC","journalArticle","2023","Khalaji, Amirmohammad; Behnoush, Amir Hossein; Alilou, Sanam; Rezaee, Malihe; Peiman, Soheil; Sahebkar, Amirhossein","Adjunctive therapy with lipid-lowering agents in COVID-19: a systematic review and meta-analysis of randomized controlled trials","Lipids in Health and Disease","","1476-511X","10.1186/s12944-023-01828-w","http://dx.doi.org/10.1186/s12944-023-01828-w","Background: Many commonly used drugs were evaluated as repurposed treatment options since the emergence of the COVID-19 pandemic. The benefit of lipid-lowering agents has been controversial in this regard. In this systematic review, we assessed the effect of these medications as adjunctive therapy in COVID-19 by the inclusion of randomized controlled trials (RCTs). Methods: We searched four international databases including PubMed, the Web of Science, Scopus, and Embase for RCTs in April 2023. The primary outcome was mortality, while other efficacy indices were considered secondary outcomes. In order to estimate the pooled effect size of the outcomes, considering the odds ratio (OR) or standardized mean difference (SMD) and 95% confidence interval (CI), random-effect meta-analyses was conducted. Results: Ten studies involving 2,167 COVID-19 patients using statins, omega-3 fatty acids, fenofibrate, PCSK9 inhibitors, and nicotinamide as intervention compared to control or placebo, were included. No significant difference was found in terms of mortality (OR 0.96, 95% CI 0.58 to 1.59, Conclusion: Although some observational studies found improved outcomes in patients using lipid-lowering agents, our study found no benefit in adding statins, fenofibrate, or nicotinamide to COVID-19 treatment. On the other hand, PCSK9 inhibitors can be a good candidate for further assessment. Finally, there are major limitations in the use of omega-3 supplements in treating COVID-19 and more trials are warranted to evaluate this efficacy.","2023","2023-07-03 03:09:08","2023-07-03 03:09:08","","","","1","22","","","","","","","","","","","","","","","","","Publisher: Springer Science and Business Media LLC Type: journal-article","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
