"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"R47Z4PST","journalArticle","2023","Benn, C. S.; Schaltz-Buchholzer, F.; Nielsen, S.; Netea, M. G.; ...","Randomized clinical trials of COVID-19 vaccines: Do adenovirus-vector vaccines have beneficial non-specific effects?","Iscience","","","","https://www.cell.com/iscience/pdf/S2589-0042(23)00810-6.pdf","… In addition, future trials of new COVID-19 vaccines should be … BCG vaccination in humans inhibits systemic inflammation in a … Effect of BCG vaccination on proinflammatory responses in …","2023","2023-07-03 03:11:33","2023-07-03 03:11:33","","","","","","","","","","","","","","","","","","","","","","Publisher: cell.com Type: PDF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3BT283Y5","journalArticle","2023","Tosh, J. M.; Panwar, V. K.; Mittal, A.; Mandal, A. K.","Interruption of BCG Therapy for NMIBC During COVID-19 Crisis, Dilemma in Its Continuation: a Review of Available Evidence and Suggested Management …","Indian Journal of Surgical …","","","10.1007/s13193-023-01742-8","https://link.springer.com/article/10.1007/s13193-023-01742-8","… concussion effect of this COVID-19 and routine health services … intravesical BCG therapy: whether to re-restart the BCG therapy … a randomized clinical trial (RCT), where they showed a …","2023","2023-07-03 03:11:33","2023-07-03 03:11:33","","","","","","","","","","","","","","","","","","","","","","Publisher: Springer Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LCLPUL3S","journalArticle","2023","Murdaca, G.; Paladin, F.; Mangini, G.; Tiso, D.; ...","TBC and COVID: an interplay between two infections","Expert Opinion on …","","","10.1080/14740338.2023.2205638","https://www.tandfonline.com/doi/full/10.1080/14740338.2023.2205638","… trials conducted to evaluate the preventive effect of BCG against COVID-19 highlighted the prime-booster strategy of the BCG … COVID-19 is less than universal in countries where a BCG …","2023","2023-07-03 03:11:33","2023-07-03 03:11:33","","","","","","","","","","","","","","","","","","","","","","Publisher: Taylor &Francis","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YA6JQQM3","journalArticle","2023","Manna, O. K.; Clemens, SA Costa; ...","Investigating the Possible Reasons for the Low Reported Morbidity and Mortality of COVID-19 in African Countries: An Integrative Review","The Pediatric Infectious …","","","","https://www.ingentaconnect.com/content/wk/inf/2023/00000042/00000007/art00001","… no protective benefits of BCG against COVID-19.Other BCG clinical trial results are pending … and Drug Administration have only recommended the use of ivermectin only in clinical trials …","2023","2023-07-03 03:11:33","2023-07-03 03:11:33","","","","","","","","","","","","","","","","","","","","","","Publisher: ingentaconnect.com","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VVJT4F3C","journalArticle","2023","Dijkman, K.; Lindenstrøm, T.; Rosenkrands, I.; Søe, R.; ...","A protective, single-visit TB vaccination regimen by co-administration of a subunit vaccine with BCG","npj Vaccines","","","","https://www.nature.com/articles/s41541-023-00666-2","… The worldwide disruption of healthcare systems due to the Covid-19 pandemic has reversed years … Two clinical trials on adjuvanted protein subunit vaccines have reported encouraging …","2023","2023-07-03 03:11:33","2023-07-03 03:11:33","","","","","","","","","","","","","","","","","","","","","","Publisher: nature.com Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ACPNQK82","book","2023","Parmenter, K.; Toone, R.","6 Non-attendance of patients to the BCG vaccination clinic at Leeds Children's Hospital Trust: a multifactorial conundrum","","","","","https://adc.bmj.com/content/108/Suppl_2/A130.2.abstract","… We have conducted a service review of the Leeds BCG clinic … The cohort was interrogated to find those that failed to attend … in the first wave of Covid-19 pandemic, junior doctors were …","2023","2023-07-03 03:11:33","2023-07-03 03:11:33","","","","","","","","","","","","","adc.bmj.com","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FW3E5K9R","journalArticle","2023","Ikewaki, N.; Kurosawa, G.; Levy, G. A.; Preethy, S.; ...","Antibody dependent disease enhancement (ADE) after COVID-19 vaccination and beta glucans as a safer strategy in management","Vaccine","","","","https://www.sciencedirect.com/science/article/pii/S0264410X23002529","… Especially, it is worthwhile to note that cross-protection by BCG vaccine against COVID-19 … Two clinical trials have been reported using an yeast derived beta-glucan for COVID-19 …","2023","2023-07-03 03:11:33","2023-07-03 03:11:33","","","","","","","","","","","","","","","","","","","","","","Publisher: Elsevier","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RANJ26BQ","journalArticle","2023","Mirmakhmudovna, M. S.; Haq, A.; ...","STRATEGIES FOR VACCINE DEVELOPMENT OF COVID-19 IN THE WORLD","… Journal of Medical …","","","","http://theusajournals.com/index.php/ijmscr/article/view/879","… against COVID-19 infection. Herein, … BCG and its underlying mechanisms and summarised BCG's latest research progress in preventing COVID-19, especially the ongoing clinical trials. …","2023","2023-07-03 03:11:34","2023-07-03 03:11:34","","","","","","","","","","","","","","","","","","","","","","Publisher: theusajournals.com","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J64FU9UG","journalArticle","2023","Kotwal, S. B.; Orekondey, N.; Saradadevi, G. P.; ...","Multidimensional futuristic approaches to address the pandemics beyond COVID-19","Heliyon","","","","https://www.cell.com/heliyon/pdf/S2405-8440(23)04356-6.pdf","… for repurposing against COVID-19, Bacillus CalmetteGuerin (BCG) vaccine appeared to be … clinical trials to evaluate the ability of the BCG vaccine to protect against COVID-19 among …","2023","2023-07-03 03:11:34","2023-07-03 03:11:34","","","","","","","","","","","","","","","","","","","","","","Publisher: cell.com Type: PDF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5IMK3MDW","journalArticle","2023","Singh, S.; Diwakar, A.; Singh, R. K.","BCG vaccination policy, natural boosting and pediatric brain and CNS tumor incidences","Frontiers in Immunology","","","10.3389/fimmu.2023.1174006","https://www.frontiersin.org/articles/10.3389/fimmu.2023.1174006/full","… Future research may be directed at evaluating the same in carefully controlled trials and identifying country-specific differences and modifiers. It is needed to improve our understanding …","2023","2023-07-03 03:11:34","2023-07-03 03:11:34","","","","","","","","","","","","","","","","","","","","","","Publisher: frontiersin.org Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZW5Y8GY3","journalArticle","2023","Baedeker, M.; Ringel, M. S.; Möller, C. C.; ...","2022 FDA approval number dips: a COVID-19 hangover?","Nat Rev Drug …","","","","https://www.biosimilars-nederland.nl/wp-content/uploads/Nature-Rev-Drug-Disc-22202391-Baedeker-Financial-impact-FDA-approval-2022.pdf","… COVID-19 on clinical trials … BCG), a management consultancy that works with the world’s leading biopharmaceutical companies. The research for this specific article was funded by BCG…","2023","2023-07-03 03:11:34","2023-07-03 03:11:34","","","","","","","","","","","","","","","","","","","","","","Publisher: biosimilars-nederland.nl","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CYM7D36Y","journalArticle","2023","Balveren, L. van; Puijenbroek, EP van; ...","A case series of bacillus Calmette‐Guérin scar reactivation after administration of both mRNA and viral vector COVID‐19 vaccines","British Journal of …","","","10.1111/bcp.15678","https://bpspubs.onlinelibrary.wiley.com/doi/abs/10.1111/bcp.15678","… BCG scar reactivation was associated with COVID-19 viral vector vaccination -The time between COVID-19 vaccination and BCG … for efficacy and safety in large clinical trials (14), not all …","2023","2023-07-03 03:11:34","2023-07-03 03:11:34","","","","","","","","","","","","","","","","","","","","","","Publisher: Wiley Online Library","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PEY8SSYB","journalArticle","2023","Ali, F.; Anjum, V.; Chauhan, G.; Ali, A.; ...","Recent Evidence-based Treatments for COVID-19: A Review","Anti-Infective …","","","","https://www.ingentaconnect.com/content/ben/aia/2023/00000021/00000001/art00006","… that BCG … BCG vaccination for the prevention or treatment of COVID19 because still there is no direct proof that it can protect against SARS-CoV-2 infection, and all related clinical trials …","2023","2023-07-03 03:11:34","2023-07-03 03:11:34","","","","","","","","","","","","","","","","","","","","","","Publisher: ingentaconnect.com","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3EAYLHHF","journalArticle","2023","Noverr, M. C.; Yano, J.; Hagensee, M. E.; Lin, H. Y.; ...","Effect of MMR Vaccination to Mitigate Severe Sequelae Associated With COVID-19: Challenges and Lessons Learned","Medical research …","","","","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10162774/","… RCT comparing BCG vaccination vs. placebo in individuals at risk for COVID-19 was initiated prior to distribution of COVID … age and results showed that BCG-vaccinated individuals had …","2023","2023-07-03 03:11:34","2023-07-03 03:11:34","","","","","","","","","","","","","","","","","","","","","","Publisher: ncbi.nlm.nih.gov Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VJY37EWL","journalArticle","2023","Jeong, Y.; Min, J.","Impact of COVID-19 Pandemic on Tuberculosis Preventive Services and Their Post-Pandemic Recovery Strategies: A Rapid Review of Literature","Journal of Korean Medical Science","","","","https://synapse.koreamed.org/articles/1516081181","… clinical trials in the … COVID-19, TB, and a third independent factor and also articles that addressed the currently unvindicated hypothesis of the protective effect of BCG against COVID-19…","2023","2023-07-03 03:11:34","2023-07-03 03:11:34","","","","","","","","","","","","","","","","","","","","","","Publisher: synapse.koreamed.org Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RNGHY6T3","journalArticle","2023","Jamshidi, P.; Danaei, B.; Mohammadzadeh, B.; Arbabi, M.; ...","BCG Vaccination and the Risk of Type 1 Diabetes Mellitus: A Systematic Review and Meta-Analysis","Pathogens","","","","https://www.mdpi.com/2076-0817/12/4/581","… the possible impact of BCG vaccination on T1D … cohort studies in this field. To our knowledge, this is the first meta-analysis of cohort studies assessing the preventive role of BCG …","2023","2023-07-03 03:11:34","2023-07-03 03:11:34","","","","","","","","","","","","","","","","","","","","","","Publisher: mdpi.com Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K8VPLR4V","journalArticle","2023","Guillen, G.; Limonta, M.; Muzio, V.; Cinza, Z.; ...","… PARTICLE AS IMMUNOPOTENTIATOR OF INNATE AND ADAPTIVE IMMUNITY FOR NASAL VACCINES CIGB 2020 AND MAMBISA AGAINST COVID-19","International Journal of …","","","","https://www.sciencedirect.com/science/article/pii/S1201971223001583","… Several clinical trials and epidemiological analyses of populations previously immunized with BCG and other vaccines were the focus of scientific discussions. Here we show the …","2023","2023-07-03 03:11:34","2023-07-03 03:11:34","","","","","","","","","","","","","","","","","","","","","","Publisher: Elsevier Type: HTML","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
